coordinates,created_at,followers,friends,geolocation,original_text,text,tweet_type,user_id,user_location,user_name,user_screen_name,verified,lang
,2015-09-13 20:55:41+00:00,2784,831,,"I don't understand how possessing a cellphone makes someone a less convincing refugee. They're fleeing war, not visiting from 18th century.","RT @zenpeacekeeper: I don't understand how possessing a cellphone makes someone a less convincing refugee. They're fleeing war, not visitin…",share,100182732,Grödinge,Anders Dalenius,AndersDalenius,FALSE,en
,2015-09-08 09:30:26+00:00,1696,1520,,"From Iraq to Nigeria, Syria's exodus inspiring untold thousands more to follow suit.  http://t.co/7wHAnOVVR0 http://t.co/6sgUaf5T4E","RT @drewfhinshaw: From Iraq to Nigeria, Syria's exodus inspiring untold thousands more to follow suit.  http://t.co/7wHAnOVVR0 http://t.co/…",share,100211217,UK,Andrew Walker,_AWalker,FALSE,en
,2015-09-03 19:08:58+00:00,49,192,,Refugee Crisis: PM Appears To Bow To Pressure http://t.co/Lj1bttNEJ8,RT @SkyNews: Refugee Crisis: PM Appears To Bow To Pressure http://t.co/Lj1bttNEJ8,share,100203188,manchester,andy oneill,andyo1966,FALSE,en
,2015-09-03 19:10:56+00:00,49,192,,Britain can't solve the refugee crisis alone | @RupertMyers http://t.co/fJZqV7qtLJ http://t.co/UxUy3KixtH,RT @Telegraph: Britain can't solve the refugee crisis alone | @RupertMyers http://t.co/fJZqV7qtLJ http://t.co/UxUy3KixtH,share,100203188,manchester,andy oneill,andyo1966,FALSE,en
,2015-09-07 10:28:11+00:00,573,697,,,R/T if you feel #compassion for the young #asylumseekers trying to cross Sea to reach safety in the UK? #goodluck https://t.co/LVyVUGq7vi,post,1000773896,"Launceston, Tasmania 7250",Angels Hope,AngelshopeGK,FALSE,en
,2015-09-07 08:09:33+00:00,5565,1952,,,MOAS – Migrant Offshore Aid Station – DONATE http://t.co/lE0BCVzrAu,post,10020872,"Prescott, AZ",Anita Cohen-Williams,anitasearchguru,FALSE,en
,2015-09-03 22:36:57+00:00,150,610,,,Angela Merkel’s refugee plan shames David Cameron’s fear: http://t.co/wSem7hYuzS #FT,post,100037680,Brussels,Anita Nergaard,anergaard,FALSE,en
,2015-09-10 21:53:01+00:00,2,29,,,MIGRANT CRISIS IN EUROPE! Virginia Shooting Hoax - Dear Fat People - LGB... https://t.co/BAVB5dw1MY via @YouTube,post,1000846668,,Antonio Isr ferrante,Crowblack27,FALSE,en
,2015-09-03 08:34:07+00:00,1097,812,,,Petition: Accept more asylum seekers and increase support for refugee migrants in the UK. https://t.co/XbW7uv1f4j,post,100033930,"Dalry, Scotland",april,aprilusher,FALSE,en
,2015-09-09 00:16:20+00:00,923,1066,,#Walker16 Finds Secret Cheat Code That Allows Him to Avoid All Campaign Questions http://t.co/N0Rg37SjeB via @intelligencer,RT @WiesnerJ: #Walker16 Finds Secret Cheat Code That Allows Him to Avoid All Campaign Questions http://t.co/N0Rg37SjeB via @intelligencer,share,1000567046,Wisconsin,April ,AprylBeck,FALSE,en
,2015-09-06 18:50:38+00:00,69,498,,Kudos to @Pontifex &amp; @SriSri for their non-discriminatory compassion &amp; altruism https://t.co/5AWinQh0W9,RT @milinddeora: Kudos to @Pontifex &amp; @SriSri for their non-discriminatory compassion &amp; altruism https://t.co/5AWinQh0W9,share,100149109,"Bengaluru, Karnataka",Apurva Sharma,ApurvaSharma83,FALSE,en
,2015-09-13 07:06:54+00:00,673,1274,,Pls RT: Sun in Ldn -The ONLY pro refugee protest that holds UK account for its crimes! https://t.co/3qK2nydB9y @richardsudan @Arashpoems,RT @mxmovement: Pls RT: Sun in Ldn -The ONLY pro refugee protest that holds UK account for its crimes! https://t.co/3qK2nydB9y @richardsuda…,share,1001878440,Wherever I lay my head ,Arash poems,Arashpoems,FALSE,en
,2015-09-08 21:06:39+00:00,676,1273,,Hungary is a place where police chase after refugee families forcibly held in an overcrowded camp...,RT @RaniaKhalek: Hungary is a place where police chase after refugee families forcibly held in an overcrowded camp...,share,1001878440,Wherever I lay my head ,Arash poems,Arashpoems,FALSE,en
,2015-09-06 14:39:52+00:00,60940,379,,Pope Francis calls on every Catholic parish in Europe to host one migrant family http://t.co/4O7N3s01v3,RT @BBCBreaking: Pope Francis calls on every Catholic parish in Europe to host one migrant family http://t.co/4O7N3s01v3,share,100174414,India,Ashok Malik,MalikAshok,FALSE,en
,2015-09-11 00:04:46+00:00,2614,879,,,"Too little, too late': UK cultural figures call for greater refugee intake",post,100140955,南京か三重県松阪,知足的隠遁者,SukiyakiSong,FALSE,en
,2015-09-06 16:01:06+00:00,96,663,,,"#AngelaMerkel , even Nobel for peace won't be big enough to acknowledge your contribution to refugee crisis. Middle East needs to learn from",post,100006180,"bhagalpur, bihar",azaz mani,azazmani,FALSE,en
,2015-09-10 07:48:44+00:00,101,668,,"Why blame US and UK for the migrant crisis ? Why not the arabs who are busy flaunting their wealth on swanky constructions , cars &amp; women ?","RT @RanaAyyub: Why blame US and UK for the migrant crisis ? Why not the arabs who are busy flaunting their wealth on swanky constructions ,…",share,100006180,"bhagalpur, bihar",azaz mani,azazmani,FALSE,en
,2015-09-14 08:09:13+00:00,129,847,,Struggling Germany seeks 'orderly' tackling of migrant crisis http://t.co/a4LH97ENWL http://t.co/JeCZwgJ0Y4,RT @timesofindia: Struggling Germany seeks 'orderly' tackling of migrant crisis http://t.co/a4LH97ENWL http://t.co/JeCZwgJ0Y4,share,100128295,"Trivandrum, Kerala",Baiju Kaviraj,baijukaviraj,FALSE,en
,2015-09-09 12:12:47+00:00,591,394,,Camerawoman caught on tape tripping migrant carrying child as he runs from Hungarian police #shame http://t.co/kV6HqONg4J,RT @Belalmd12: Camerawoman caught on tape tripping migrant carrying child as he runs from Hungarian police #shame http://t.co/kV6HqONg4J,share,1001599532,"Liverpool, England",Bale,nnabill_,FALSE,en
,2015-09-06 07:03:30+00:00,10,40,"Bhopal, Madhya Pradesh",,etribune Britain will be sorry to take refugee when after some years these sery. refugee will cry and kill to apply Sharia in Britain.,post,1002083114,Bhopal,Basant Kumar Tailang,BasantKumatTail,FALSE,en
,2015-09-04 05:17:26+00:00,10,39,"Bhopal, Madhya Pradesh",,@nytimes EU have to pay very high price for giving shelter to middle East refugee. Culture n peace of UE will be destroyed with in no time.,post,1002083114,Bhopal,Basant Kumar Tailang,BasantKumatTail,FALSE,en
,2015-09-05 09:20:15+00:00,10,39,"Bhopal, Madhya Pradesh",,the refugee must be giving hell to your country.,post,1002083114,Bhopal,Basant Kumar Tailang,BasantKumatTail,FALSE,en
,2015-09-04 07:28:42+00:00,92,25,,"""Un réfugié cela s’accueille, un migrant  se contrôle, un envahisseur  se repousse""
 #JeVeuxResterFrancaisEnFrance http://t.co/tX59F6XNuI","RT @jylgallou: ""Un réfugié cela s’accueille, un migrant  se contrôle, un envahisseur  se repousse""  #JeVeuxResterFrancaisEnFrance http://t.…",share,1001874408,,Bat Aka Palyr ,BatAkaPalyr,FALSE,fr
,2015-09-08 22:58:29+00:00,95,28,,Misère du migrant : avoir des iPhone 4 et des Samsung. http://t.co/haCMNqo59C,RT @SergeAyoub: Misère du migrant : avoir des iPhone 4 et des Samsung. http://t.co/haCMNqo59C,share,1001874408,,Bat Aka Palyr ,BatAkaPalyr,FALSE,fr
,2015-09-04 19:10:02+00:00,94,27,,"Comment expliquer qu'un ""migrant""déconnecté de tout et de tous puisse à ce point scrupuleux tenir à jour sa page FB?
https://t.co/X5uW2q3zp6","RT @SYNOPE31: Comment expliquer qu'un ""migrant""déconnecté de tout et de tous puisse à ce point scrupuleux tenir à jour sa page FB? https://…",share,1001874408,,Bat Aka Palyr ,BatAkaPalyr,FALSE,fr
,2015-09-08 19:41:06+00:00,1375,829,,,She just bought her ticket to hell  https://t.co/pyXmIS0G7t,post,100064369,"Charlotte, NC",beingmaryjane,flowourbomb,FALSE,en
,2015-09-15 10:02:42+00:00,156,170,,"""We should get rid of this idea that every migrant is raggedy &amp; poor &amp; has nothing. That's certainly not true.""
https://t.co/IMdPLVBWpX","RT @AJListeningPost: ""We should get rid of this idea that every migrant is raggedy &amp; poor &amp; has nothing. That's certainly not true."" https:…",share,1001439181,"Pavia, Italy",Ben Beccari,casuscalamitas,FALSE,en
,2015-09-06 14:13:32+00:00,156,168,,8 #refugee families tell their stories of why they fled #Syria #Iraq #Afghanistan to @guardian http://t.co/sgGLOx4Jr5 @undp @UNDPArabStates,RT @HelenClarkUNDP: 8 #refugee families tell their stories of why they fled #Syria #Iraq #Afghanistan to @guardian http://t.co/sgGLOx4Jr5 @…,share,1001439181,"Pavia, Italy",Ben Beccari,casuscalamitas,FALSE,en
,2015-09-03 17:01:39+00:00,156,167,,"""Without a properly managed response, the crisis in #Syria will continue to wash up on Europe's shores.""
http://t.co/yN1s1rygFU","RT @irinnews: ""Without a properly managed response, the crisis in #Syria will continue to wash up on Europe's shores."" http://t.co/yN1s1ryg…",share,1001439181,"Pavia, Italy",Ben Beccari,casuscalamitas,FALSE,en
,2015-09-10 22:25:52+00:00,156,168,,Deteriorating quality of asylum in Middle East must be on global agenda via @DRC_dk http://t.co/zAVDOPa6nK,RT @reliefweb: Deteriorating quality of asylum in Middle East must be on global agenda via @DRC_dk http://t.co/zAVDOPa6nK,share,1001439181,"Pavia, Italy",Ben Beccari,casuscalamitas,FALSE,en
,2015-09-08 16:29:41+00:00,561,989,,,"The shameful US response to the Syrian refugee crisis, by the numbers https://t.co/lj5R8SM2gW via @voxdotcom",post,1000968684,"Washington, DC",Ben Cushing,bmcushing,FALSE,en
,2015-09-03 16:54:10+00:00,2762,2550,,"I've signed, have you? Petition: Accept more asylum seekers and increase support for refugee migrants in the UK. https://t.co/zhRDu7BQhV","RT @KevinW_Wulvern: I've signed, have you? Petition: Accept more asylum seekers and increase support for refugee migrants in the UK. https:…",share,100067238,UK,Ben Osu,BenOsu,FALSE,en
,2015-09-03 16:17:12+00:00,115,97,,Bayern Munich FC to donate $1.11m to refugee crisis and set up kids' training camps  http://t.co/Got1pF5tfs http://t.co/mnKOXXoA7W,RT @AJENews: Bayern Munich FC to donate $1.11m to refugee crisis and set up kids' training camps  http://t.co/Got1pF5tfs http://t.co/mnKOXX…,share,1000524691,"Benue State, Nigeria",Benue state,benue_state,FALSE,en
,2015-09-08 07:35:29+00:00,118,97,,May every parish and religious community in Europe host a refugee family. #Jubilee #refugeeswelcome,RT @Pontifex: May every parish and religious community in Europe host a refugee family. #Jubilee #refugeeswelcome,share,1000524691,"Benue State, Nigeria",Benue state,benue_state,FALSE,en
,2015-09-10 15:03:18+00:00,69,322,,,"Refugee crisis: Hungarian camerawoman trips, kicks migrants  @CNN http://t.co/vwyNZC0Pzz #mean #inexcusable #gotojail #hungaryfails",post,1000142268,bethatbetharnold.com,Beth Arnold,ExilesReturn,FALSE,en
,2015-09-05 09:53:40+00:00,223,2000,,,Retweeted FeministPhilosophers (@FeministPhils):  On the Syrian Refugee Crisis https://t.co/iTMmxEZF27 http://t.co/FVkQiOyzgh,post,1001980832,"Kolkata, India",Bhaskar Mukharjee,bmukharjee,FALSE,en
,2015-09-05 09:53:28+00:00,223,2000,,On the Syrian Refugee Crisis https://t.co/M1tEEoyc5C,RT @FeministPhils: On the Syrian Refugee Crisis https://t.co/M1tEEoyc5C,share,1001980832,"Kolkata, India",Bhaskar Mukharjee,bmukharjee,FALSE,en
,2015-09-12 10:31:27+00:00,226,1987,,Two approaches to European integration of refugees and asylum-seekers: what works @JSTOR_Daily http://t.co/b7RmVSYQqD,RT @JSTOR_Daily: Two approaches to European integration of refugees and asylum-seekers: what works @JSTOR_Daily http://t.co/b7RmVSYQqD,share,1001980832,"Kolkata, India",Bhaskar Mukharjee,bmukharjee,FALSE,en
,2015-09-06 07:58:45+00:00,224,2001,,"The migrant crisis is dividing Europe between left and right, rich and poor, east and west. http://t.co/sGp1U1iaVV http://t.co/YH2jUb9jvx","RT @nytimesworld: The migrant crisis is dividing Europe between left and right, rich and poor, east and west. http://t.co/sGp1U1iaVV http:/…",share,1001980832,"Kolkata, India",Bhaskar Mukharjee,bmukharjee,FALSE,en
,2015-09-15 15:15:04+00:00,234,1999,,#Afghan #refugee teacher honoured with @UN award for tireless efforts to educate girls: http://t.co/c06OjK6Dpj http://t.co/on34ZZalXu,RT @UN_News_Centre: #Afghan #refugee teacher honoured with @UN award for tireless efforts to educate girls: http://t.co/c06OjK6Dpj http://t…,share,1001980832,"Kolkata, India",Bhaskar Mukharjee,bmukharjee,FALSE,en
,2015-09-03 10:34:31+00:00,45,196,,Brutal NYT editorial on Australia’s “unconscionable” refugee policy http://t.co/uPF1ZkCuTJ,RT @matt_levinson: Brutal NYT editorial on Australia’s “unconscionable” refugee policy http://t.co/uPF1ZkCuTJ,share,100191568,Sydney,billy tha kidd,billy__buttons,FALSE,en
,2015-09-12 14:04:43+00:00,2538,1135,,"Danish police officer playing ""peek a boo"" with a young #refugee girl #Denmark #refugeeswelcome #refugeescrisis http://t.co/9C9UIKlXAc","RT @ajisaeedyahya: Danish police officer playing ""peek a boo"" with a young #refugee girl #Denmark #refugeeswelcome #refugeescrisis http://t…",share,100060419,Behind your local bar,Bobby Nutter,LivingIitUp,FALSE,en
,2015-09-15 18:22:44+00:00,464,369,,"11,33 euros par jour et un lit dans un foyer .... C'est ça qui te rend fou ??? Grosse merde ...  https://t.co/vJcdL20JwU","RT @keyzer_usual: 11,33 euros par jour et un lit dans un foyer .... C'est ça qui te rend fou ??? Grosse merde ...  https://t.co/vJcdL20JwU",share,1001917201,,Boul ✌️,baptiste_3598,FALSE,fr
,2015-09-14 17:22:50+00:00,28,24,,"In France, a giant picnic so migrant children and local children can play together http://t.co/FY8SXv0wb0","RT @KUOW: In France, a giant picnic so migrant children and local children can play together http://t.co/FY8SXv0wb0",share,100090863,,Brandon Vance,bvance3,FALSE,en
,2015-09-09 16:40:54+00:00,3426,3719,,,#News VIDEO: 'There's no happiness. I miss my son': The Greek government and the UN refugee agency have brough... http://t.co/SN2TRf3h2B,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-14 08:13:10+00:00,3430,3719,,,#News VIDEO: Cameron: 'I wanted to see for myself': David Cameron has visited a Lebanese refugee camp amid the... http://t.co/xRYfG5wF5E,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-12 23:33:07+00:00,3430,3719,,,#News VIDEO: Caring for unaccompanied refugee children: Sociologist Sissy Levanti describes the challenges fac... http://t.co/EIkIsjNyzz,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-03 13:37:41+00:00,3430,3721,,,#News VIDEO: Chaos as police stop Hungary migrant train: Hungarian riot police try to force migrants and refug... http://t.co/FixpBSYbFD,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-09 20:46:25+00:00,3426,3719,,,#News VIDEO: Clearing the rubbish at migrant camp: At one of the makeshift migrant camps on the Serbia-Hungary... http://t.co/0noEicEARn,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-13 07:15:35+00:00,3430,3719,,,#News VIDEO: Emergency talks on refugee crisis: The Organisation of Islamic Cooperation will hold an emergency... http://t.co/83AudBJZGJ,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-01 17:05:06+00:00,3429,3723,,,#News VIDEO: From Syria to Sweden: A migrant's story: The BBC's James Reynolds follows the trail of a Syrian m... http://t.co/0PRSicexcW,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-05 11:10:21+00:00,3427,3721,,,"#News VIDEO: Germany prepares for migrant arrivals: The BBC's Jenny Hill reports from Munich central station, ... http://t.co/WJ8ldGr862",post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-14 17:07:52+00:00,3428,3719,,,#News VIDEO: Hungary 'blocks' railway migrant route: Christian Fraser reports from Hungary's border with Serbi... http://t.co/aR3L9jsB8K,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-08 18:48:49+00:00,3425,3718,,,#News VIDEO: Meeting the Syrian refugee pen seller: Fiona Bruce meets the Syrian refugee who was photographed ... http://t.co/KlmqI8uUOQ,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-03 13:37:42+00:00,3430,3721,,,#News VIDEO: Migrant crisis 'is a German problem': Europe migrant crisis: Hungary's prime minister Viktor Orba... http://t.co/8BptRVaymd,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-04 22:55:39+00:00,3427,3721,,,#News VIDEO: Mother 'collapsed in tears' on migrant march: One migrant told the BBC's Matthew Price she was go... http://t.co/pgVWOMQexK,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
,2015-09-04 18:17:53+00:00,3427,3721,,,#News VIDEO: The Afghans desperately seeking asylum: One of the largest groups of refugees trying to get to Eu... http://t.co/8kjjLh92NT,post,100104677,Live TV Click Website (Mobile),Breaking News,News_of_the_Day,FALSE,en
